driver_id,name,age,city,latitude,longitude,vehicle_type,rating,join_date,is_active,total_deliveries,avg_travel_time,avg_distance,on_time_rate,efficiency_score
DRV_0327,Andrew Garza,34,Ahmedabad,23.063545,72.618134,Motorcycle,5.0,2023-01-12,True,86.0,25.593023255813954,7.639069767441861,0.9418604651162791,69.30516165626773
DRV_0328,Elizabeth Baker,36,Bhopal,23.231883,77.452717,Car,3.5,2022-12-18,True,85.0,26.188235294117646,8.069882352941177,0.9294117647058824,62.03646966260934
DRV_0329,Christopher White,25,Indore,22.738476,75.875662,Scooter,4.2,2022-05-27,True,108.0,23.333333333333332,7.373703703703704,0.9444444444444444,68.68783984614039
DRV_0330,Jason Barr,43,Kolkata,22.553143,88.357062,Scooter,4.4,2020-09-18,True,84.0,25.452380952380953,7.864880952380952,0.9166666666666666,65.79817541493387
DRV_0331,Paul Huang,46,Pune,18.5573,73.827515,Motorcycle,3.7,2023-07-02,True,111.0,24.486486486486488,7.875855855855856,0.9009009009009009,63.25861597238466
DRV_0332,Adam Davis,20,Hyderabad,17.37095,78.45415,Bicycle,4.2,2024-05-06,True,101.0,25.10891089108911,7.775544554455446,0.9108910891089109,65.08232233136768
DRV_0333,Kenneth Cline,27,Ahmedabad,22.996349,72.604333,Scooter,3.4,2020-12-28,True,80.0,24.8375,8.8035,0.925,62.88245476003147
DRV_0334,Rebecca Smith,24,Bhopal,23.218326,77.369665,Motorcycle,4.9,2022-11-24,True,83.0,25.53012048192771,7.516144578313253,0.8554216867469879,64.65152000606676
DRV_0335,Nicholas Campos,26,Kolkata,22.552752,88.34032,Scooter,3.9,2024-08-04,True,89.0,25.8876404494382,7.656404494382022,0.9101123595505618,62.99787303635994
DRV_0336,Christina Arnold,46,Hyderabad,17.354926,78.486235,Motorcycle,3.6,2023-03-19,True,91.0,25.626373626373628,7.874285714285714,0.9120879120879121,62.180323531700395
DRV_0337,Stacey Taylor,24,Kolkata,22.546457,88.369382,Bicycle,3.7,2023-05-25,True,93.0,24.236559139784948,7.8556989247311835,0.9354838709677419,65.25912540290855
DRV_0338,Katelyn Valenzuela,33,Kolkata,22.588355,88.369381,Car,3.4,2024-11-28,True,106.0,26.20754716981132,7.953490566037736,0.8773584905660378,59.01283790805042
DRV_0339,Samuel Wright,47,Hyderabad,17.425584,78.533514,Bicycle,3.1,2024-09-11,True,93.0,25.451612903225808,6.84752688172043,0.9032258064516129,59.92696632065175
DRV_0340,Jacob Mueller,34,Pune,18.562953,73.811521,Bicycle,3.9,2020-06-30,True,100.0,24.63,7.120299999999999,0.94,65.85774980330449
DRV_0341,Gary Williams,41,Bhopal,23.221621,77.429635,Car,3.1,2021-10-23,True,90.0,25.1,7.674444444444445,0.9222222222222223,61.258554069411666
DRV_0342,Mr. Joseph Erickson,37,Chennai,13.054495,80.221924,Bicycle,4.9,2024-08-05,True,101.0,24.06930693069307,7.947821782178218,0.9405940594059405,70.4962304570347
DRV_0343,John Logan,23,Bangalore,12.934457,77.608722,Scooter,4.2,2024-11-28,True,83.0,25.59036144578313,7.58289156626506,0.891566265060241,63.59334173831439
DRV_0344,Amanda Herrera,32,Chennai,13.065309,80.257599,Motorcycle,3.8,2023-09-17,True,96.0,26.072916666666668,8.390520833333333,0.9166666666666666,62.72442302648833
DRV_0345,Kimberly Lopez,49,Chennai,13.077942,80.242832,Motorcycle,4.6,2024-08-27,True,94.0,23.382978723404257,7.372340425531915,0.9468085106382979,70.35214021460736
DRV_0346,Dr. Christopher Henry,50,Indore,22.683626,75.829186,Car,3.3,2023-01-04,True,102.0,23.627450980392158,7.596372549019608,0.9803921568627451,66.56588451273507
DRV_0347,Christine Hall,48,Bhopal,23.260769,77.437289,Car,3.5,2022-08-09,True,104.0,24.64423076923077,8.419903846153845,0.9134615384615384,62.91537553713006
DRV_0348,Tina Cooper,28,Coimbatore,11.051491,76.912611,Scooter,4.4,2024-06-03,True,98.0,24.397959183673468,7.933061224489797,0.9285714285714286,67.53826169334769
DRV_0349,Lindsey Hartman,39,Chennai,13.10874,80.240412,Bicycle,4.0,2021-01-14,True,96.0,23.4375,8.789895833333334,0.9583333333333334,68.46918436926305
DRV_0350,Tyler Bautista,33,Jaipur,26.95604,75.787216,Motorcycle,3.5,2024-10-05,True,86.0,24.488372093023255,7.748720930232558,0.9418604651162791,64.50454686842443
DRV_0351,Hannah Olson,41,Mumbai,19.081986,72.859185,Scooter,3.2,2020-10-29,True,84.0,24.11904761904762,7.524761904761905,0.9523809523809523,64.23156869356713
DRV_0352,Cynthia Cuevas,34,Chennai,13.072653,80.270018,Motorcycle,3.4,2021-02-06,True,95.0,25.926315789473684,7.542,0.8842105263157894,59.66078926663629
DRV_0353,Michael Myers,31,Delhi,28.711372,77.124009,Scooter,4.0,2023-03-12,False,0.0,0.0,0.0,0.0,46.0
DRV_0354,Patricia Hayes,45,Bangalore,12.984036,77.57031,Motorcycle,5.0,2022-08-04,True,102.0,24.833333333333332,6.9005882352941175,0.9509803921568627,70.58599836472747
DRV_0355,Christopher Walters,47,Ahmedabad,22.989225,72.581327,Motorcycle,4.7,2021-10-11,True,98.0,22.653061224489797,8.09295918367347,1.0,74.20422935499928
DRV_0356,Angela Davis,48,Jaipur,26.900911,75.789208,Bicycle,4.8,2022-11-28,False,0.0,0.0,0.0,0.0,49.2
DRV_0357,Barbara Smith,31,Jaipur,26.9341,75.774886,Motorcycle,4.3,2024-05-11,True,97.0,24.587628865979383,8.39278350515464,0.9484536082474226,67.92643506614647
DRV_0358,Barbara Newton,22,Delhi,28.713597,77.14151,Bicycle,4.4,2020-08-27,True,92.0,24.51086956521739,8.255108695652174,0.9456521739130435,68.26970546984573
DRV_0359,Sandra Odonnell,50,Hyderabad,17.39323,78.452715,Motorcycle,3.4,2023-12-16,False,0.0,0.0,0.0,0.0,43.599999999999994
DRV_0360,Michele Davenport,43,Bangalore,12.986716,77.54531,Motorcycle,3.9,2022-06-23,True,86.0,23.093023255813954,7.762906976744186,0.9418604651162791,67.61955976799078
DRV_0361,Nicole Hatfield,37,Chandigarh,30.746508,76.817875,Motorcycle,3.8,2024-06-02,True,97.0,23.77319587628866,8.337422680412372,0.9072164948453608,64.74885754377996
DRV_0362,Jessica Jimenez,27,Hyderabad,17.406219,78.489949,Motorcycle,4.2,2020-07-28,True,92.0,24.01086956521739,7.281413043478261,0.9239130434782609,66.9256285704512
DRV_0363,Jennifer Peck,49,Surat,21.177825,72.784171,Scooter,3.2,2021-04-11,True,89.0,25.831460674157302,7.962134831460674,0.9438202247191011,61.94426400516271
DRV_0364,Emily Lee,44,Bhopal,23.223095,77.403788,Scooter,3.5,2021-02-27,True,92.0,25.76086956521739,8.017826086956521,0.9347826086956522,62.769028153114625
DRV_0365,James Olson,37,Hyderabad,17.358197,78.523115,Motorcycle,4.2,2024-09-12,True,90.0,25.655555555555555,7.919888888888888,0.8777777777777778,62.83313226680654
DRV_0366,Kelsey Waters,21,Ahmedabad,23.048059,72.530489,Motorcycle,3.1,2020-10-16,False,0.0,0.0,0.0,0.0,42.4
DRV_0367,Aaron Guerrero,25,Ahmedabad,23.024986,72.609887,Scooter,3.6,2023-09-22,False,0.0,0.0,0.0,0.0,44.39999999999999
DRV_0368,Joseph Pruitt,36,Coimbatore,11.043078,76.93687,Bicycle,4.2,2020-07-02,True,108.0,22.787037037037038,7.324074074074074,0.9814814814814815,71.13283795203543
DRV_0369,Micheal Hernandez,47,Bangalore,12.98106,77.59193,Motorcycle,4.5,2022-08-30,True,87.0,23.436781609195403,8.447011494252873,0.896551724137931,67.38088390895032
DRV_0370,Susan Hamilton,47,Surat,21.159546,72.827636,Motorcycle,4.1,2020-06-09,True,89.0,23.43820224719101,7.628651685393259,0.9438202247191011,68.14276646717174
DRV_0371,Frank Miranda,25,Delhi,28.746289,77.135982,Motorcycle,4.7,2021-01-18,True,104.0,24.35576923076923,7.280384615384615,0.9326923076923077,68.99011378079042
DRV_0372,Andre Parker,24,Jaipur,26.930134,75.753011,Motorcycle,4.3,2020-10-14,False,0.0,0.0,0.0,0.0,47.199999999999996
DRV_0373,Jason Lucas,41,Coimbatore,11.040815,76.958253,Motorcycle,5.0,2021-03-19,True,93.0,25.978494623655912,7.420645161290323,0.9354838709677419,68.56780284764345
DRV_0374,Michael Spencer,30,Coimbatore,11.034009,76.994869,Motorcycle,3.8,2020-07-25,True,82.0,24.865853658536587,8.101829268292683,0.9146341463414634,63.93337683022779
DRV_0375,Justin Graham,49,Jaipur,26.941371,75.788822,Motorcycle,4.4,2022-01-13,True,100.0,26.09,8.0476,0.89,63.77254130605823
DRV_0376,Justin Johnson,25,Indore,22.70788,75.867903,Motorcycle,4.2,2023-03-13,True,96.0,23.989583333333332,7.486562500000001,0.9375,67.62808811959088
DRV_0377,Kimberly Buck,38,Kolkata,22.552361,88.318906,Scooter,3.1,2023-06-28,True,101.0,25.14851485148515,7.599108910891089,0.900990099009901,60.14427246029088
DRV_0378,Ian Strickland,35,Surat,21.169345,72.813097,Scooter,3.9,2023-09-06,True,89.0,25.359550561797754,7.854831460674157,0.8876404494382022,62.447656008274464
DRV_0379,Carolyn Lambert,46,Indore,22.692371,75.864297,Scooter,5.0,2024-06-03,False,0.0,0.0,0.0,0.0,50.0
DRV_0380,Christopher Orr,45,Hyderabad,17.358623,78.527289,Scooter,3.4,2021-11-24,True,106.0,24.50943396226415,8.564339622641508,0.9528301886792453,64.630164927334
DRV_0381,Kayla Summers,38,Bangalore,12.985296,77.554932,Bicycle,4.8,2024-01-10,True,98.0,24.479591836734695,7.972244897959183,0.8979591836734694,67.51901604071998
DRV_0382,Mrs. Kathleen Rosales,48,Chandigarh,30.783082,76.776355,Scooter,4.3,2023-11-16,True,87.0,25.770114942528735,7.655172413793103,0.9195402298850575,65.19687095869845
DRV_0383,Mary Hernandez,26,Ahmedabad,23.042366,72.592908,Scooter,4.8,2024-06-08,True,105.0,24.076190476190476,8.696571428571428,0.9428571428571428,70.20191075643476
DRV_0384,Heather Dunn,40,Mumbai,19.077906,72.877006,Scooter,4.6,2020-07-31,True,86.0,23.96511627906977,7.9201162790697675,0.9418604651162791,69.4726767057618
DRV_0385,Jennifer Carr,25,Coimbatore,11.016486,76.956591,Motorcycle,4.4,2023-07-06,True,105.0,25.504761904761907,7.548571428571429,0.9333333333333333,66.57463564497397
DRV_0386,Michael Jones,31,Chandigarh,30.742092,76.735631,Scooter,5.0,2021-10-15,False,0.0,0.0,0.0,0.0,50.0
DRV_0387,John Haynes,40,Kolkata,22.538732,88.319379,Motorcycle,3.0,2020-07-26,True,80.0,25.2,7.5455,0.9,59.63886703383163
DRV_0388,Sabrina Evans,44,Lucknow,26.834294,80.910372,Bicycle,3.5,2022-03-10,True,99.0,26.0,7.902222222222223,0.9090909090909091,61.2248050926257
DRV_0389,John Clark,20,Indore,22.723841,75.819866,Motorcycle,4.9,2023-09-23,True,103.0,23.70873786407767,7.743300970873785,0.9514563106796117,71.43083421814488
DRV_0390,Stacey Cole,34,Jaipur,26.908254,75.795502,Motorcycle,3.6,2021-07-14,True,89.0,24.730337078651687,8.189213483146068,0.898876404494382,62.492628117292405
DRV_0391,Martin Thompson,45,Bhopal,23.297374,77.405278,Motorcycle,3.7,2021-05-07,True,101.0,23.683168316831683,7.296732673267327,0.9702970297029703,67.60063254161766
DRV_0392,Kathleen Schmidt,43,Bhopal,23.235517,77.398041,Car,4.2,2021-02-15,False,0.0,0.0,0.0,0.0,46.800000000000004
DRV_0393,Danielle Le,44,Kolkata,22.525308,88.410297,Motorcycle,4.0,2024-03-25,True,87.0,24.93103448275862,7.589310344827586,0.9655172413793104,67.2067608996446
DRV_0394,Robert Davis,39,Surat,21.158915,72.848369,Motorcycle,4.2,2024-09-13,True,111.0,24.495495495495497,7.8785585585585585,0.918918918918919,66.14973525846854
DRV_0395,Heidi Martinez,32,Chandigarh,30.734399,76.746168,Motorcycle,4.7,2020-06-24,False,0.0,0.0,0.0,0.0,48.8
DRV_0396,Heather Wilson,46,Jaipur,26.908237,75.775542,Scooter,4.3,2020-12-23,True,96.0,24.166666666666668,7.82,0.90625,66.27331825334383
DRV_0397,Miss Felicia Rodriguez,35,Bhopal,23.217836,77.416649,Motorcycle,3.7,2021-02-18,False,0.0,0.0,0.0,0.0,44.8
DRV_0398,Jessica Martin,28,Pune,18.55549,73.889236,Motorcycle,3.9,2020-12-05,True,90.0,23.2,7.982555555555555,0.9555555555555556,68.18816330098785
DRV_0399,Meagan Scott,33,Lucknow,26.894064,80.927581,Motorcycle,4.8,2023-02-05,False,0.0,0.0,0.0,0.0,49.2
DRV_0400,Gregory Campbell,39,Kolkata,22.606544,88.396511,Motorcycle,3.8,2021-12-16,True,108.0,26.59259259259259,8.026574074074075,0.9074074074074074,61.69721712270886
DRV_0401,Taylor Hendrix,50,Kolkata,22.537003,88.39093,Motorcycle,4.5,2021-10-10,False,0.0,0.0,0.0,0.0,48.0
DRV_0402,Stephanie Smith,41,Bangalore,13.005212,77.633725,Car,4.0,2021-05-23,True,97.0,25.257731958762886,7.210721649484537,0.8865979381443299,62.9060809331073
DRV_0403,Kevin Martin,26,Ahmedabad,22.987364,72.559137,Motorcycle,3.5,2023-07-06,False,0.0,0.0,0.0,0.0,43.99999999999999
DRV_0404,Debra Salinas,45,Delhi,28.728329,77.100699,Scooter,3.2,2021-04-15,True,97.0,25.010309278350515,8.077113402061856,0.9175257731958762,61.521114148288135
DRV_0405,Timothy Wheeler,41,Delhi,28.663674,77.083253,Motorcycle,4.4,2024-06-24,True,90.0,24.433333333333334,7.319000000000001,0.9333333333333333,67.7379491214267
DRV_0406,Trevor Cabrera,49,Chandigarh,30.755349,76.735598,Motorcycle,3.4,2023-01-01,True,98.0,22.46938775510204,7.792653061224489,0.9591836734693877,67.16283819586056
DRV_0407,Dr. Teresa Fletcher,44,Lucknow,26.815609,80.944016,Motorcycle,3.0,2023-04-03,True,95.0,24.68421052631579,8.371578947368421,0.9368421052631579,62.04099548635554
DRV_0408,Caroline Smith,22,Jaipur,26.898551,75.744961,Scooter,3.8,2020-08-16,True,96.0,23.6875,7.703645833333334,0.9270833333333334,65.83524455809075
DRV_0409,Molly Smith,42,Chennai,13.113897,80.274152,Bicycle,4.2,2023-04-17,True,93.0,25.849462365591396,7.524086021505377,0.9354838709677419,65.50790081470014
DRV_0410,Bradley Peters,24,Bhopal,23.213298,77.421553,Car,4.7,2023-10-21,True,88.0,23.579545454545453,8.509431818181818,0.9204545454545454,69.22101780988484
DRV_0411,Diane Montgomery,38,Kolkata,22.603471,88.318009,Motorcycle,4.8,2021-02-24,True,96.0,24.708333333333332,8.351979166666666,0.9375,69.2476986624705
DRV_0412,Charles May,36,Surat,21.181021,72.85911,Motorcycle,3.9,2020-09-22,True,102.0,24.813725490196077,6.526274509803921,0.9313725490196079,65.22689560481942
DRV_0413,Jennifer Phelps,24,Delhi,28.695945,77.080282,Scooter,3.4,2022-01-16,True,89.0,25.348314606741575,8.103370786516855,0.898876404494382,61.021653303158615
DRV_0414,Stephen Meadows,30,Mumbai,19.036137,72.888645,Motorcycle,3.9,2022-04-23,True,99.0,25.383838383838384,7.241616161616161,0.9292929292929293,64.50390927369685
DRV_0415,Sally Allen,46,Hyderabad,17.346741,78.494573,Scooter,4.6,2024-08-03,False,0.0,0.0,0.0,0.0,48.4
DRV_0416,Nicole Davenport,20,Lucknow,26.842494,80.93335,Motorcycle,3.1,2020-11-17,True,96.0,24.041666666666668,7.3059375,0.9270833333333334,62.65070482559665
DRV_0417,Samuel Harrison,29,Surat,21.127901,72.835913,Motorcycle,4.1,2023-10-14,True,83.0,22.903614457831324,8.421807228915663,0.9397590361445783,68.52014067284085
DRV_0418,Benjamin Rogers,41,Chandigarh,30.776572,76.751984,Scooter,4.7,2023-08-28,True,78.0,23.705128205128204,7.878461538461538,0.9230769230769231,69.21578405858502
DRV_0419,Jennifer Spence,25,Mumbai,19.045993,72.880555,Motorcycle,3.0,2022-02-02,True,108.0,23.88888888888889,7.279814814814815,0.9351851851851852,62.821677302794534
DRV_0420,Joseph Zuniga,22,Chandigarh,30.746193,76.822833,Motorcycle,3.4,2023-10-16,True,91.0,22.53846153846154,7.674945054945055,0.945054945054945,66.38140427629018
DRV_0421,Melissa White,36,Surat,21.185386,72.85531,Car,3.5,2020-08-15,True,92.0,24.83695652173913,7.606304347826087,0.8913043478260869,61.59826223788184
DRV_0422,Johnathan Brooks,35,Mumbai,19.036346,72.844511,Bicycle,5.0,2024-10-10,True,109.0,25.137614678899084,7.49743119266055,0.8899082568807339,67.20201531698655
DRV_0423,Allison Flores,34,Coimbatore,11.030883,76.935112,Motorcycle,3.0,2023-12-31,True,106.0,24.235849056603772,7.915849056603774,0.9622641509433962,63.79891038106973
DRV_0424,Kelly Smith,20,Coimbatore,11.023814,76.99277,Bicycle,3.8,2022-03-17,True,94.0,25.23404255319149,7.493297872340426,0.9148936170212766,63.546585868054976
DRV_0425,Claudia Sims,48,Pune,18.475342,73.843969,Motorcycle,4.8,2022-05-28,True,87.0,23.908045977011493,7.879540229885057,0.9080459770114943,68.64391690857954
DRV_0426,Carol Graham,20,Bangalore,12.927399,77.547874,Bicycle,3.8,2021-04-25,True,90.0,25.177777777777777,6.211,0.9333333333333333,64.52966168371361
DRV_0427,Margaret Fox,21,Coimbatore,10.98526,76.981376,Motorcycle,3.8,2021-09-14,True,106.0,25.12264150943396,7.600283018867924,0.9339622641509434,64.62097293766608
DRV_0428,Andrew Brown,22,Indore,22.753329,75.86006,Motorcycle,3.9,2020-06-22,True,92.0,23.934782608695652,7.211956521739131,0.9239130434782609,65.80824068689495
DRV_0429,Douglas White,33,Indore,22.679197,75.900645,Motorcycle,4.1,2023-01-11,False,0.0,0.0,0.0,0.0,46.4
DRV_0430,Tanya Adkins,28,Jaipur,26.951449,75.810254,Motorcycle,4.6,2023-06-09,True,102.0,23.568627450980394,8.02029411764706,0.9411764705882353,69.86896838987364
DRV_0431,Robert Diaz,44,Jaipur,26.948656,75.776024,Motorcycle,3.2,2021-07-25,True,126.0,25.142857142857142,8.60420634920635,0.8888888888888888,59.94535486368689
DRV_0432,Kelly Johnson,45,Chennai,13.118092,80.319784,Motorcycle,3.9,2021-02-10,True,96.0,23.25,7.551458333333333,0.9479166666666666,67.75193089430894
DRV_0433,Carla Porter,29,Mumbai,19.072538,72.919718,Scooter,3.9,2021-01-06,True,98.0,25.122448979591837,7.770204081632653,0.9081632653061225,63.731232036481
DRV_0434,Joshua Saunders,24,Chennai,13.075484,80.2924,Motorcycle,4.0,2021-04-24,False,0.0,0.0,0.0,0.0,46.0
DRV_0435,John White,33,Indore,22.755906,75.884703,Scooter,4.1,2023-06-19,True,95.0,24.063157894736843,7.754631578947369,0.968421052631579,68.69425649095201
DRV_0436,Ann Hughes,35,Chennai,13.07358,80.275779,Motorcycle,4.9,2024-10-21,True,82.0,23.390243902439025,8.364878048780488,0.9390243902439024,71.15504595958627
DRV_0437,Ashley Neal DDS,29,Bhopal,23.218197,77.439367,Car,4.9,2023-09-22,True,68.0,24.705882352941178,8.225,0.8970588235294118,67.62830101356042
DRV_0438,Rachel Keller,32,Ahmedabad,23.039751,72.616139,Motorcycle,4.2,2021-04-30,True,93.0,24.516129032258064,8.041182795698925,0.946236559139785,67.49321421622125
DRV_0439,James Collins,20,Lucknow,26.867259,80.933449,Scooter,4.9,2021-10-25,False,0.0,0.0,0.0,0.0,49.6
DRV_0440,Jessica Patel,28,Mumbai,19.119821,72.911919,Motorcycle,4.1,2023-03-20,True,76.0,25.5,7.0874999999999995,0.9210526315789473,64.76577083937222
DRV_0441,William Chambers,34,Mumbai,19.06587,72.854243,Motorcycle,4.3,2021-02-23,True,82.0,25.378048780487806,8.44439024390244,0.9146341463414634,65.37725624148453
DRV_0442,Barbara Francis,32,Coimbatore,11.014723,76.96967,Scooter,3.7,2020-06-02,True,97.0,24.329896907216494,7.588865979381444,0.9381443298969072,65.29080600549936
DRV_0443,Janice Proctor,27,Pune,18.539695,73.85717,Scooter,4.8,2023-10-18,True,95.0,25.326315789473686,7.06378947368421,0.8842105263157894,65.91224481344983
DRV_0444,Jeffery Andersen,44,Kolkata,22.613302,88.366963,Bicycle,3.7,2023-05-10,True,99.0,24.383838383838384,8.036262626262626,0.9393939393939394,65.29471902343657
DRV_0445,Jeremy Hoffman,22,Chandigarh,30.692145,76.749641,Scooter,4.2,2023-12-18,True,104.0,24.91346153846154,8.17375,0.9038461538461539,64.94228650971374
DRV_0446,Julie Taylor,48,Bhopal,23.241697,77.379251,Motorcycle,3.8,2020-07-07,False,0.0,0.0,0.0,0.0,45.2
DRV_0447,Lori Lee,48,Lucknow,26.84433,80.960983,Scooter,3.7,2021-12-03,False,0.0,0.0,0.0,0.0,44.8
DRV_0448,Samantha Wang,50,Indore,22.715991,75.888836,Scooter,3.1,2024-09-29,True,80.0,24.8375,7.1975,0.9375,62.307454760031476
DRV_0449,Robin Walters,31,Kolkata,22.529632,88.350868,Motorcycle,3.4,2021-11-05,True,96.0,22.864583333333332,7.396562500000001,0.9583333333333334,66.69123393653291
DRV_0450,Tammy Stout,37,Bhopal,23.2227,77.414991,Scooter,4.8,2023-09-17,True,97.0,24.701030927835053,8.431134020618558,0.9175257731958762,68.25691597654253
DRV_0451,Darin Watts,47,Kolkata,22.550359,88.402699,Motorcycle,3.4,2021-07-11,True,90.0,24.77777777777778,8.128555555555556,0.9,61.69729871492263
DRV_0452,Michelle Blackburn,30,Ahmedabad,23.016249,72.595995,Motorcycle,3.7,2024-04-07,True,95.0,23.389473684210525,8.062736842105263,0.968421052631579,67.8257153505321
DRV_0453,Michael Hoffman,30,Lucknow,26.867875,80.900433,Car,3.7,2021-04-28,True,95.0,25.073684210526316,7.41357894736842,0.9052631578947369,62.83917346473974
DRV_0454,Jason Jones,36,Chandigarh,30.767262,76.777355,Motorcycle,3.8,2024-02-24,True,114.0,24.57894736842105,7.3048245614035086,0.9035087719298246,63.68861926649827
DRV_0455,Holly Tucker,30,Ahmedabad,23.023763,72.567117,Scooter,3.3,2022-10-26,True,96.0,23.96875,7.555625,0.96875,65.61320810385524
DRV_0456,Cory Johnston,39,Mumbai,19.097792,72.922103,Scooter,3.1,2023-12-11,False,0.0,0.0,0.0,0.0,42.4
DRV_0457,Carrie Rodriguez,26,Jaipur,26.900131,75.812532,Motorcycle,3.6,2021-06-17,False,0.0,0.0,0.0,0.0,44.39999999999999
DRV_0458,Elizabeth Vargas,31,Bhopal,23.234782,77.408647,Motorcycle,4.0,2022-08-03,True,90.0,23.333333333333332,8.544555555555556,0.9222222222222223,66.7767287350293
DRV_0459,Joseph Hall,45,Coimbatore,11.002819,76.990582,Motorcycle,4.4,2022-10-30,False,0.0,0.0,0.0,0.0,47.6
DRV_0460,Steven Williams,25,Coimbatore,11.005989,76.992693,Motorcycle,3.8,2024-04-12,False,0.0,0.0,0.0,0.0,45.2
DRV_0461,Melissa Beasley,35,Bhopal,23.301224,77.372202,Scooter,3.6,2023-03-28,False,0.0,0.0,0.0,0.0,44.39999999999999
DRV_0462,Matthew Coleman,50,Ahmedabad,22.976702,72.593012,Motorcycle,3.1,2023-04-21,True,105.0,23.923809523809524,7.680190476190476,0.9619047619047619,64.51974073657787
DRV_0463,Tony Villa,45,Pune,18.480625,73.857359,Bicycle,4.6,2021-10-22,False,0.0,0.0,0.0,0.0,48.4
DRV_0464,Marilyn Zamora,38,Jaipur,26.87496,75.816095,Motorcycle,4.0,2020-06-14,False,0.0,0.0,0.0,0.0,46.0
DRV_0465,Monica King,22,Surat,21.13113,72.800044,Scooter,3.1,2020-11-01,False,0.0,0.0,0.0,0.0,42.4
DRV_0466,Gabriel Johnson,42,Bhopal,23.278068,77.384478,Scooter,4.2,2024-11-07,False,0.0,0.0,0.0,0.0,46.800000000000004
DRV_0467,Robert Patton,36,Mumbai,19.031939,72.867619,Bicycle,4.3,2020-09-13,True,95.0,24.147368421052633,7.301578947368421,0.9263157894736842,67.29756097560976
DRV_0468,Stephen Bowman,42,Kolkata,22.614277,88.319876,Motorcycle,4.6,2024-07-18,True,106.0,23.943396226415093,7.395188679245283,0.9150943396226415,68.15795317904487
DRV_0469,Raymond Kirk,29,Pune,18.488551,73.878285,Motorcycle,4.4,2023-04-08,True,87.0,25.17241379310345,8.044827586206896,0.9540229885057471,67.96996843828282
DRV_0470,Scott Jones,31,Indore,22.733625,75.893512,Motorcycle,3.7,2024-12-26,True,109.0,23.788990825688074,7.420275229357798,0.963302752293578,67.13602090386101
DRV_0471,Deanna Jackson,32,Bhopal,23.214974,77.413791,Motorcycle,3.2,2021-07-25,True,102.0,26.0,8.354313725490195,0.9019607843137255,59.66829885376652
DRV_0472,David Salazar,27,Delhi,28.686184,77.126716,Scooter,4.3,2022-05-25,True,77.0,25.337662337662337,7.530259740259741,0.922077922077922,65.79329498196532
DRV_0473,Marcus Anderson,33,Indore,22.741712,75.812442,Scooter,4.5,2024-06-21,True,100.0,24.21,7.4645,0.93,68.21376868607396
DRV_0474,Christopher Avila,46,Bangalore,12.956271,77.595593,Scooter,4.2,2020-06-14,True,93.0,25.333333333333332,7.109569892473119,0.946236559139785,66.605927091529
DRV_0475,Kristie Gibson,45,Ahmedabad,23.004804,72.541683,Motorcycle,3.7,2022-08-04,True,92.0,24.23913043478261,7.898369565217391,0.9130434782608695,64.1343139602504
DRV_0476,Roy Martinez,24,Jaipur,26.890506,75.762245,Motorcycle,3.6,2023-07-14,True,116.0,23.913793103448278,8.934137931034481,0.9396551724137931,65.41813668303536
DRV_0477,Jason Hardy,22,Indore,22.699519,75.858813,Motorcycle,4.1,2021-09-02,True,79.0,26.632911392405063,8.09126582278481,0.8481012658227848,59.88813353384656
DRV_0478,Carlos Johnson,36,Coimbatore,11.00125,77.000091,Motorcycle,4.9,2020-07-14,True,94.0,24.02127659574468,7.00063829787234,0.9787234042553191,72.45484707969935
DRV_0479,William Brewer,40,Coimbatore,10.976286,76.939997,Motorcycle,3.2,2024-09-27,True,104.0,23.03846153846154,8.020384615384616,0.9230769230769231,63.93962355504449
DRV_0480,Kimberly Jones,45,Lucknow,26.817808,80.967628,Motorcycle,3.8,2022-10-23,True,117.0,24.333333333333332,8.018290598290598,0.9487179487179487,66.21575581512639
DRV_0481,David Wood,25,Mumbai,19.098207,72.919826,Motorcycle,4.7,2024-07-29,False,0.0,0.0,0.0,0.0,48.8
DRV_0482,Andrew Thomas,30,Pune,18.562825,73.859855,Car,4.3,2021-08-01,False,0.0,0.0,0.0,0.0,47.199999999999996
DRV_0483,Susan Thornton,48,Jaipur,26.931597,75.805698,Motorcycle,3.2,2024-07-17,True,91.0,24.923076923076923,7.197912087912088,0.9230769230769231,61.893384978514796
DRV_0484,Lisa Dunlap,30,Chandigarh,30.696053,76.752253,Bicycle,3.4,2022-11-23,True,94.0,24.904255319148938,8.48,0.9042553191489362,61.772740512580135
DRV_0485,Belinda Summers,36,Hyderabad,17.432236,78.525792,Motorcycle,3.7,2024-03-31,True,88.0,22.852272727272727,7.830227272727272,0.9659090909090909,68.28338816965883
DRV_0486,Christopher Patrick,22,Delhi,28.69684,77.078739,Motorcycle,4.7,2024-09-08,True,85.0,23.847058823529412,7.705529411764706,0.9647058823529412,71.14312954135235
DRV_0487,Thomas Bolton,32,Bangalore,12.94493,77.60391,Bicycle,3.3,2024-06-13,True,106.0,23.19811320754717,7.620943396226416,0.9528301886792453,65.65394355952081
DRV_0488,Christopher Craig,36,Bhopal,23.243869,77.396447,Motorcycle,3.3,2020-08-05,True,107.0,25.121495327102803,7.706728971962617,0.8878504672897196,60.316627572667045
DRV_0489,Amy Ballard,22,Delhi,28.733124,77.101835,Scooter,4.7,2021-08-05,True,102.0,25.57843137254902,7.18656862745098,0.8823529411764706,65.14562873142962
